material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Zr_wyckoff,num_Zr_chemenvs,CN,element,charge_range,is_single_charge
mp-561974,Zr7(NO2)4,2.0809505558399426,0.253124050298767,"[3.0, 4.0, 4.0, 5.0, 6.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-561974,Zr7(NO2)4,2.0809505558399426,0.253124050298767,"[3.0, 4.0, 4.0, 5.0, 6.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",1a,2,4.0,Zr,0.0,True
mp-561974,Zr7(NO2)4,2.0809505558399426,0.253124050298767,"[3.0, 4.0, 4.0, 5.0, 6.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",1a,2,4.0,Zr,0.0,True
mp-561974,Zr7(NO2)4,2.0809505558399426,0.253124050298767,"[3.0, 4.0, 4.0, 5.0, 6.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",1a,2,5.0,Zr,0.0,True
mp-561974,Zr7(NO2)4,2.0809505558399426,0.253124050298767,"[3.0, 4.0, 4.0, 5.0, 6.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",1a,2,6.0,Zr,0.0,True
mp-581877,Cs2Zr(Si2O5)3,2.075580098325516,0.1142958273949157,[6.0],4.0,4.0,4.0,Octahedron,"1a, 2i",1,6.0,Zr,0.0,True
mp-582856,EuZr6(PO4)9,1.9264955520006584,0.4297989073759735,[6.0],4.0,4.0,4.0,Octahedron,"4c, 4d",1,6.0,Zr,0.0,True
mp-6150,Na4Zr2(SiO4)3,1.830738016548444,0.6940990200841182,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Zr,0.0,True
mp-644295,CaZrGeO5,1.9648741968821928,0.3711957661765486,[6.0],4.0,4.0,4.0,Octahedron,"1e, 1h",1,6.0,Zr,0.0,True
mp-6475,NaZr2(PO4)3,1.9235868492634336,0.4349180712778461,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Zr,0.0,True
mp-647557,ZrPbO3,1.9918591761869264,0.3981176360157613,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Zr,0.0,True
mp-667369,Ca2Zr5Ti2O16,2.059502269250141,0.2235532355616089,"[6.0, 7.0]",4.0,4.0,4.0,"Cube, Square-face capped trigonal prism",8c,2,6.0,Zr,0.0,True
mp-667369,Ca2Zr5Ti2O16,2.059502269250141,0.2235532355616089,"[6.0, 7.0]",4.0,4.0,4.0,"Cube, Square-face capped trigonal prism",8c,2,7.0,Zr,0.0,True
mp-673696,Lu4Zr3O12,1.9080702505550624,0.5192197657490165,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",2i,2,6.0,Zr,0.0,True
mp-673696,Lu4Zr3O12,1.9080702505550624,0.5192197657490165,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",2i,2,7.0,Zr,0.0,True
mp-674363,Zr3Sc4O12,1.8690142184746896,0.607721954225822,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",1a,2,6.0,Zr,0.0,True
mp-674363,Zr3Sc4O12,1.8690142184746896,0.607721954225822,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",1a,2,7.0,Zr,0.0,True
mp-674947,Zr2N2O,1.8757957860249248,0.5048981029284656,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-674947,Zr2N2O,1.8757957860249248,0.5048981029284656,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-674947,Zr2N2O,1.8757957860249248,0.5048981029284656,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-675065,Er4Zr3O12,1.897177808490084,0.5514181313353349,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",2i,2,6.0,Zr,0.0,True
mp-675065,Er4Zr3O12,1.897177808490084,0.5514181313353349,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",2i,2,7.0,Zr,0.0,True
mp-675469,Zr3Sc4O12,1.7081818796557309,0.9466954343584244,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",2i,2,6.0,Zr,0.0,True
mp-675469,Zr3Sc4O12,1.7081818796557309,0.9466954343584244,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",2i,2,7.0,Zr,0.0,True
mp-675672,Zr5Sc2O13,2.129437638037852,0.095575951333052,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron","1a, 3b",2,6.0,Zr,0.0,True
mp-675672,Zr5Sc2O13,2.129437638037852,0.095575951333052,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron","1a, 3b",2,7.0,Zr,0.0,True
mp-675716,Mg2Zr5O12,1.8640859574791253,0.6308278520774864,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",2i,2,6.0,Zr,0.0,True
mp-675716,Mg2Zr5O12,1.8640859574791253,0.6308278520774864,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",2i,2,7.0,Zr,0.0,True
mp-675751,Zr7N2O11,1.9794258560827165,0.3841672929590986,"[3.0, 5.0, 6.0, 6.0, 7.0, 8.0]",4.0,4.0,4.0,"Face-capped octahedron, Cube, Square-face capped trigonal prism, Octahedron",1a,4,3.0,Zr,0.0,True
mp-675751,Zr7N2O11,1.9794258560827165,0.3841672929590986,"[3.0, 5.0, 6.0, 6.0, 7.0, 8.0]",4.0,4.0,4.0,"Face-capped octahedron, Cube, Square-face capped trigonal prism, Octahedron",1a,4,5.0,Zr,0.0,True
mp-675751,Zr7N2O11,1.9794258560827165,0.3841672929590986,"[3.0, 5.0, 6.0, 6.0, 7.0, 8.0]",4.0,4.0,4.0,"Face-capped octahedron, Cube, Square-face capped trigonal prism, Octahedron",1a,4,6.0,Zr,0.0,True
mp-675751,Zr7N2O11,1.9794258560827165,0.3841672929590986,"[3.0, 5.0, 6.0, 6.0, 7.0, 8.0]",4.0,4.0,4.0,"Face-capped octahedron, Cube, Square-face capped trigonal prism, Octahedron",1a,4,6.0,Zr,0.0,True
mp-675751,Zr7N2O11,1.9794258560827165,0.3841672929590986,"[3.0, 5.0, 6.0, 6.0, 7.0, 8.0]",4.0,4.0,4.0,"Face-capped octahedron, Cube, Square-face capped trigonal prism, Octahedron",1a,4,7.0,Zr,0.0,True
mp-675751,Zr7N2O11,1.9794258560827165,0.3841672929590986,"[3.0, 5.0, 6.0, 6.0, 7.0, 8.0]",4.0,4.0,4.0,"Face-capped octahedron, Cube, Square-face capped trigonal prism, Octahedron",1a,4,8.0,Zr,0.0,True
mp-675802,Y4Zr3O12,1.8896585766774008,0.5766375323103816,"[6.0, 7.0]",4.0,4.0,4.0,"Trigonal prism, Square-face capped trigonal prism, Octahedron",2i,3,6.0,Zr,0.0,True
mp-675802,Y4Zr3O12,1.8896585766774008,0.5766375323103816,"[6.0, 7.0]",4.0,4.0,4.0,"Trigonal prism, Square-face capped trigonal prism, Octahedron",2i,3,7.0,Zr,0.0,True
mp-675993,Zr2N2O,1.8614485805554464,0.539089713128436,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-675993,Zr2N2O,1.8614485805554464,0.539089713128436,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-675993,Zr2N2O,1.8614485805554464,0.539089713128436,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-676881,Ho4Zr3O12,1.8968875014041,0.5555166103519223,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",2i,2,6.0,Zr,0.0,True
mp-676881,Ho4Zr3O12,1.8968875014041,0.5555166103519223,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",2i,2,7.0,Zr,0.0,True
mp-677042,Na7Zr4Si5PO24,1.7877811849362513,0.807210346974035,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-677136,LiCa3Zr3TaO12,2.1710139899611205,-0.1064342761374675,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-677250,K2LuZr(PO4)3,2.102368333980716,0.0404484290833342,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Zr,0.0,True
mp-677269,Ca16Zr9Ta7N7O41,2.0948484963044733,0.1435363989677242,"[4.0, 5.0, 6.0]",4.0,4.0,4.0,no_data,no_data,1,4.0,Zr,0.0,True
mp-677269,Ca16Zr9Ta7N7O41,2.0948484963044733,0.1435363989677242,"[4.0, 5.0, 6.0]",4.0,4.0,4.0,no_data,no_data,1,5.0,Zr,0.0,True
mp-677269,Ca16Zr9Ta7N7O41,2.0948484963044733,0.1435363989677242,"[4.0, 5.0, 6.0]",4.0,4.0,4.0,no_data,no_data,1,6.0,Zr,0.0,True
mp-677336,Na10Zr6Si7(PO18)2,1.8365733228956045,0.6866914484018503,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-677391,Tm4Zr3O12,1.899217202610424,0.5452544840268291,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",2i,2,6.0,Zr,0.0,True
mp-677391,Tm4Zr3O12,1.899217202610424,0.5452544840268291,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",2i,2,7.0,Zr,0.0,True
mp-677437,Na3Zr2Si2PO12,1.8334593328382995,0.6859809880334351,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-677528,Na11Zr8Si7P5O48,1.8361181378913187,0.6864804145250705,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-677692,Na20Zr11Si10(PO9)8,1.8965859831111336,0.5455503768422155,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-681439,LiZr2(PO4)3,2.0102668200167706,0.2145024716144283,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Zr,0.0,True
mp-6824,Na2ZrSi4O11,1.9106009637363168,0.5145078064852835,[6.0],4.0,4.0,4.0,Octahedron,2d,1,6.0,Zr,0.0,True
mp-686296,CaGd2Zr(GaO3)4,2.020962702394122,0.2275501523003132,[6.0],4.0,4.0,4.0,Octahedron,"1h, 1d, 1g, 1b",1,6.0,Zr,0.0,True
mp-686312,Na3Zr2Si2PO12,1.8816290499502848,0.5796260486680559,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True
mp-686583,Na5Zr4Si3(PO8)3,1.7855555304080446,0.7970595448236655,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Zr,0.0,True
mp-686607,K15Nd7Zr9(PO4)24,1.994996304922639,0.2833767572290936,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-686636,DyZr9Si9PO40,2.2281549541367176,0.0079475751206667,[8.0],4.0,4.0,4.0,Dodecahedron with triangular faces - p2345 plane normalized,"1d, 2i, 2j, 2k, 1b",1,8.0,Zr,0.0,True
mp-6903,Na2Ca4ZrNbSi4O17F,2.132561692647635,-0.0314801442115238,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-690382,Na3MgZr(PO4)3,1.8506653762518064,0.6171849966331445,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-690929,Cs4MgZr3(PO4)6,1.7974405781838805,0.7860356670109236,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Zr,0.0,True
mp-690951,ErZr11Si11PO48,2.2517691461678457,-0.0323306685206918,[8.0],4.0,4.0,4.0,Dodecahedron with triangular faces - p2345 plane normalized,"1a, 1d, 2i, 2j, 2k",1,8.0,Zr,0.0,True
mp-693682,Na25Zr11Sc5Si12(PO8)12,1.8726310916005984,0.5893885600905563,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-693746,Na17Zr7Sc5Si6(PO6)12,1.7923511806194992,0.7739981938114356,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-693759,Zr12Si2Bi2P16PbO72,1.9144135403223896,0.4728020282641815,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-695056,Na6CaZr(SiO3)6,1.4023242171427497,1.7791518340434724,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-695062,Ca3Zr2Fe2SiO12,1.8860928776091528,0.580409632641714,[6.0],4.0,4.0,4.0,Octahedron,8c,1,6.0,Zr,0.0,True
mp-695112,Na3Zr2Si2PO12,1.8549920981186163,0.6406566335900057,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-695119,Na3Zr2Si2PO12,1.7289690107598947,0.9572913603985438,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-695354,Na3Zr2Si2PO12,1.786343003056017,0.8157330362544515,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-695390,Na13Zr7Si5P7O48,1.8495402471787152,0.6512278477582133,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-695427,Na13Zr7Si5P7O48,1.8523633133473207,0.6528586746071815,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-695434,Li7Zr3Nb(TeO6)4,1.6848387318384752,1.0567837614230764,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-695515,Na13Zr8Si9(PO16)3,1.7838092092642064,0.8231692708148145,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-695571,Na5Ca6Nd5Zr16O48,1.984880331824232,0.3599149373149546,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Zr,0.0,True
mp-696078,K3ZrH2S(OF)5,0.4471188154003608,2.603935853787837,[2.0],4.0,4.0,4.0,Pentagonal bipyramid,4e,1,2.0,Zr,0.0,True
mp-697308,Na17Zr12Si11P7O72,1.8381339418340232,0.6865828561101031,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-697914,ZrP2(H3O5)2,2.03039194018194,0.1743123083578832,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-698292,K2ZrCdH16(CO3)8,2.137346512951416,0.1529611826143898,[8.0],4.0,4.0,4.0,Dodecahedron with triangular faces - p2345 plane normalized,1c,1,8.0,Zr,0.0,True
mp-699558,K10Zr3Cd(MoO4)12,1.3795835972756474,1.811267387231441,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Zr,0.0,True
mp-705889,Cs4Zr3Mn(PO4)6,1.7899992537284664,0.8171370183150156,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Zr,0.0,True
mp-706238,Na3Zr3Fe(PO4)6,1.936315427789048,0.3983838532106143,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-707782,K6Zr3H8(OF)12,2.19803635537008,0.0133527778278106,[4.0],4.0,4.0,4.0,Dodecahedron with triangular faces - p2345 plane normalized,"4c, 8d",1,4.0,Zr,0.0,True
mp-720643,K2ZrSi3(HO5)2,2.175244905465031,-0.1356127365777437,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Zr,0.0,True
mp-726071,MgZr3Tl10(MoO4)12,1.2687580954950055,2.096102435134268,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-726391,ZrCrCu2(PO4)3,1.949578383476121,0.378061091482799,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-743600,ZrFeP3PbO12,2.029296913060332,0.1596309958425797,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-752401,Rb2ZrO3,1.8744903468991445,1.1064884395367884,[5.0],4.0,4.0,4.0,Trigonal bipyramid,2a,1,5.0,Zr,0.0,True
mp-752503,CeZr7O16,1.9522628622669973,0.4291558043926685,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,1a,1,7.0,Zr,0.0,True
mp-752685,ZrBiO4,2.0087366272904235,0.1859726589089295,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Zr,0.0,True
mp-752706,CeZr11O24,1.9342698665557747,0.4101919428988124,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,1a,1,7.0,Zr,0.0,True
mp-754249,Li3ZrNb(TeO6)2,1.8879595448238429,0.5302491468896526,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-755089,ZrO2,1.944188465954117,0.4390928850428725,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,4c,1,7.0,Zr,0.0,True
mp-755132,Zr3N2O3,1.892244323028193,0.5737093412191867,"[3.0, 4.0]",4.0,4.0,4.0,Octahedron,1a,1,3.0,Zr,0.0,True
mp-755132,Zr3N2O3,1.892244323028193,0.5737093412191867,"[3.0, 4.0]",4.0,4.0,4.0,Octahedron,1a,1,4.0,Zr,0.0,True
mp-755289,Li3Y3ZrO8,1.984293235530428,0.4140039833281049,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-755759,ZrO2,1.9679860766224195,0.4841845974223202,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,4c,1,7.0,Zr,0.0,True
mp-755798,ZrPbO3,2.132102474311408,0.0214465073155297,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Zr,0.0,True
mp-755895,Ba3Zr2O7,2.027324571025374,0.2134028288450861,[6.0],4.0,4.0,4.0,Octahedron,2e,1,6.0,Zr,0.0,True
mp-755998,Zr3N2O3,1.9538775003493327,0.4104966733407925,"[3.0, 4.0]",4.0,4.0,4.0,Octahedron,"4f, 2c",1,3.0,Zr,0.0,True
mp-755998,Zr3N2O3,1.9538775003493327,0.4104966733407925,"[3.0, 4.0]",4.0,4.0,4.0,Octahedron,"4f, 2c",1,4.0,Zr,0.0,True
mp-756052,Ca3Zr2O7,2.113515202977554,0.0196965026961433,[6.0],4.0,4.0,4.0,Octahedron,4g,1,6.0,Zr,0.0,True
mp-756156,Rb2ZrO3,1.831626755950816,1.032886629386621,[5.0],4.0,4.0,4.0,Square pyramid,2a,1,5.0,Zr,0.0,True
mp-756837,Ca4Zr3TaO12,2.1323843646585963,-0.0007651872333105,[6.0],4.0,4.0,4.0,Octahedron,"1f, 1d, 1c",1,6.0,Zr,0.0,True
mp-757002,KZrPCO7,1.88615598707017,0.5641505648785808,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-759280,LiZr2(PO4)3,1.9287034510984145,0.431692769934407,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,Zr,0.0,True
mp-761840,Zr5Ti7O24,2.01918843213529,0.3357545146971157,"[6.0, 8.0]",4.0,4.0,4.0,"Square antiprism, Octahedron",2a,2,6.0,Zr,0.0,True
mp-761840,Zr5Ti7O24,2.01918843213529,0.3357545146971157,"[6.0, 8.0]",4.0,4.0,4.0,"Square antiprism, Octahedron",2a,2,8.0,Zr,0.0,True
mp-763464,Zr4MnO9,1.9157449224279115,0.5005697064397802,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,4a,1,7.0,Zr,0.0,True
mp-765485,Zr15VO32,1.9669995901426864,0.3828550537024732,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,1a,1,7.0,Zr,0.0,True
mp-765573,Li4Zr3O8,1.748172842928747,1.0140072069301334,[6.0],4.0,4.0,4.0,Octahedron,"4g, 2e",1,6.0,Zr,0.0,True
mp-766132,Li2ZrFe(PO4)3,1.8461709842355327,0.6158078157526143,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Zr,0.0,True
mp-766207,Zr6Nb2O17,2.0282465653610733,0.3083492593103353,"[7.0, 8.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Square-face bicapped trigonal prism, Square antiprism","1a, 1b, 2c",3,7.0,Zr,0.0,True
mp-766207,Zr6Nb2O17,2.0282465653610733,0.3083492593103353,"[7.0, 8.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Square-face bicapped trigonal prism, Square antiprism","1a, 1b, 2c",3,8.0,Zr,0.0,True
mp-766238,Zr2N2O,1.8464799725777123,0.5465335156721711,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-766238,Zr2N2O,1.8464799725777123,0.5465335156721711,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-766238,Zr2N2O,1.8464799725777123,0.5465335156721711,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-768152,NaZrPCO7,1.905487463364011,0.5185439314638213,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-769802,Ba2Zr7O16,1.8764423846651777,0.6268966796577418,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron","1a, 6f",2,6.0,Zr,0.0,True
mp-769802,Ba2Zr7O16,1.8764423846651777,0.6268966796577418,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron","1a, 6f",2,7.0,Zr,0.0,True
mp-770419,Sr2Zr7O16,1.850765377815522,0.5974085339010285,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron","1a, 6f",2,6.0,Zr,0.0,True
mp-770419,Sr2Zr7O16,1.850765377815522,0.5974085339010285,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron","1a, 6f",2,7.0,Zr,0.0,True
mp-772758,Sm2Zr2O7,1.9273956582999263,0.5115594063016309,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-772760,Dy2Zr2O7,1.9436179557917896,0.4559832114520278,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-773068,LiZr2(PO4)3,1.971992715238326,0.3143055274806811,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-773074,LiZr2(PO4)3,1.9642846023636025,0.3404888154839288,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-775802,Zr2N2O,1.908640183453152,0.460653159293194,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-775802,Zr2N2O,1.908640183453152,0.460653159293194,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-775802,Zr2N2O,1.908640183453152,0.460653159293194,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-775822,Zr2N2O,2.0356538926352727,0.273987040001608,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-775822,Zr2N2O,2.0356538926352727,0.273987040001608,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-775822,Zr2N2O,2.0356538926352727,0.273987040001608,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-775823,Zr2N2O,1.8305416643819603,0.5771454812196399,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-775823,Zr2N2O,1.8305416643819603,0.5771454812196399,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-775823,Zr2N2O,1.8305416643819603,0.5771454812196399,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,0.0,Zr,0.0,True
mp-775823,Zr2N2O,1.8305416643819603,0.5771454812196399,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-775823,Zr2N2O,1.8305416643819603,0.5771454812196399,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,4.0,Zr,0.0,True
mp-775824,Zr2N2O,1.984754815979884,0.3405570741049255,"[2.0, 1.0, 0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-775824,Zr2N2O,1.984754815979884,0.3405570741049255,"[2.0, 1.0, 0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-775824,Zr2N2O,1.984754815979884,0.3405570741049255,"[2.0, 1.0, 0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,0.0,Zr,0.0,True
mp-775824,Zr2N2O,1.984754815979884,0.3405570741049255,"[2.0, 1.0, 0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-775843,Zr2N2O,1.983565822649195,0.3422560243639959,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-775843,Zr2N2O,1.983565822649195,0.3422560243639959,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-775843,Zr2N2O,1.983565822649195,0.3422560243639959,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-775844,Zr2N2O,1.8882089805344813,0.4875138289282672,"[2.0, 1.0, 0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-775844,Zr2N2O,1.8882089805344813,0.4875138289282672,"[2.0, 1.0, 0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-775844,Zr2N2O,1.8882089805344813,0.4875138289282672,"[2.0, 1.0, 0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,0.0,Zr,0.0,True
mp-775844,Zr2N2O,1.8882089805344813,0.4875138289282672,"[2.0, 1.0, 0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
