material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Al_wyckoff,num_Al_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-2715867,Na3Hf2Al2P5SO24,1.6792693986973706,0.3487417418099717,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,18.0,6.0,1.8303697982333678,1.989100306794249,1.9084002079088949,0.05373372774575125,0.15873050856088122,106.74903795132815,33.817657329671896,83.91375675437922,177.51449600849753,6.0,1.0,4,Octahedron
mp-2715867,Na3Hf2Al2P5SO24,1.6792693986973706,0.3487417418099717,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,19.0,6.0,1.8541659628300398,2.0382448752994593,1.9269851717325832,0.061472822376528034,0.18407891246941954,106.91688313684655,34.070679831309796,83.98736434411018,175.3423988600444,6.0,1.0,5,Octahedron
mp-2715867,Na3Hf2Al2P5SO24,1.6792693986973706,0.3487417418099717,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,20.0,6.0,1.8308491644963742,2.010141433639926,1.9255408456086087,0.058422441667321974,0.1792922691435519,106.75159906163958,33.89130875964664,83.3302674591048,178.4091222823414,6.0,1.0,6,Octahedron
mp-2715904,Na5Hf2Al2SiP5O24,1.5412905139931508,0.5901011720711357,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,21.0,6.0,1.8501388272295571,2.029256345070175,1.9285647075885561,0.06293796265655505,0.1791175178406177,61.09662221189967,27.28400147630393,19.464752971225604,114.40758987870245,6.0,1.0,1,Octahedron
mp-2715904,Na5Hf2Al2SiP5O24,1.5412905139931508,0.5901011720711357,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,22.0,6.0,1.8974115332993013,2.087277897588681,1.9676434195545145,0.07923075730322966,0.18986636428937964,60.07834377635709,27.09690613190005,20.24485185932703,111.01188195104116,6.0,1.0,2,Octahedron
mp-2715904,Na5Hf2Al2SiP5O24,1.5412905139931508,0.5901011720711357,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,23.0,6.0,1.8641111890296662,2.0110615714966724,1.9576422245692655,0.04958417786580368,0.1469503824670062,49.306494514802736,24.696278097232494,7.58821337613384,86.32431916547408,6.0,1.0,3,Octahedron
mp-2715904,Na5Hf2Al2SiP5O24,1.5412905139931508,0.5901011720711357,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,24.0,6.0,1.8095949623410925,2.1335436003272426,1.9614833943386756,0.11069253021573006,0.32394863798615003,105.60738714668605,32.174000034071966,80.9469402698687,172.59562238307385,6.0,1.0,4,Octahedron
mp-2715904,Na5Hf2Al2SiP5O24,1.5412905139931508,0.5901011720711357,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,25.0,6.0,1.872707785942965,2.0427253779637136,1.967805707069066,0.06802717961424301,0.1700175920207485,106.13712966570516,32.86751593282065,82.63606887739581,172.80012955641575,6.0,1.0,5,Octahedron
mp-2715904,Na5Hf2Al2SiP5O24,1.5412905139931508,0.5901011720711357,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,26.0,6.0,1.8911530159957053,1.9863076537796653,1.9393156503270907,0.03373423067919359,0.09515463778396005,105.72881866675904,32.258892346124526,82.16073261595928,169.7199859223136,6.0,1.0,6,Octahedron
mp-2715905,Na5TaAl3SiP5O24,1.5214693929883991,0.5817189303378681,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,18.0,6.0,1.9188777049465342,1.9410621243095056,1.9275557533033096,0.007205563864276755,0.02218441936297144,59.89914345863692,26.788513225924554,20.26557724413745,110.6424740303805,6.0,1.0,1,Octahedron
mp-2715905,Na5TaAl3SiP5O24,1.5214693929883991,0.5817189303378681,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,19.0,6.0,1.8304417731667992,2.104149013760573,1.923469182281537,0.08789575281619169,0.27370724059377394,62.762019328276985,27.947792227210687,20.594301071161777,116.64047499007022,6.0,1.0,2,Octahedron
mp-2715905,Na5TaAl3SiP5O24,1.5214693929883991,0.5817189303378681,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,20.0,6.0,1.8396157818194925,2.027551466121089,1.9162519439326064,0.07826491785924733,0.18793568430159668,60.92065829307032,26.936482596525828,19.581467173167205,114.78361983446574,6.0,1.0,3,Octahedron
mp-2715905,Na5TaAl3SiP5O24,1.5214693929883991,0.5817189303378681,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,21.0,6.0,1.8913246794200873,1.969896094426327,1.9237861571508146,0.031619866111789366,0.07857141500623976,37.07795544510355,14.377938246723339,14.999867038577559,60.4821546142598,6.0,1.0,4,Octahedron
mp-2715905,Na5TaAl3SiP5O24,1.5214693929883991,0.5817189303378681,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,22.0,6.0,1.8341794731169518,1.9615624557308493,1.924002782827916,0.0440156259679252,0.12738298261389747,106.88132911767406,33.94934128333626,86.10631133917119,176.5100258621056,6.0,1.0,5,Octahedron
mp-2715905,Na5TaAl3SiP5O24,1.5214693929883991,0.5817189303378681,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,23.0,6.0,1.8559036696464999,2.0178446863634005,1.9379730799215615,0.06734405570585253,0.16194101671690064,105.48724306725417,31.98057472178065,83.05854659236188,168.96200372921416,6.0,1.0,6,Octahedron
mp-2715905,Na5TaAl3SiP5O24,1.5214693929883991,0.5817189303378681,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,24.0,6.0,1.7882546843036542,2.0455308396970295,1.9332428811592843,0.08886647831095944,0.25727615539337534,47.974164006386054,23.98864754600524,7.6173082076299234,84.23506875658738,6.0,1.0,7,Octahedron
mp-2715905,Na5TaAl3SiP5O24,1.5214693929883991,0.5817189303378681,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,25.0,6.0,1.8737983623564702,2.0298597961487124,1.931541760948526,0.06569536440888084,0.15606143379224213,105.57124166273938,32.075327548368435,81.83469690477419,170.682902709369,6.0,1.0,8,Octahedron
mp-2715905,Na5TaAl3SiP5O24,1.5214693929883991,0.5817189303378681,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,26.0,6.0,1.8506230372278631,2.0166891377884144,1.9334433830638218,0.08066306130505317,0.16606610056055127,105.53361957528026,32.030822516293085,83.09055156855956,168.88842684094803,6.0,1.0,9,Octahedron
mp-2715909,Na7Mg2Al2P5SO24,1.4872293899981326,0.642273819262394,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,27.0,6.0,1.8644746852890246,2.0994300655967493,1.9459325132781498,0.07607500038649692,0.23495538030772467,62.40255834013905,28.525711815628682,19.911128075598473,118.04775476438768,6.0,1.0,1,Octahedron
mp-2715909,Na7Mg2Al2P5SO24,1.4872293899981326,0.642273819262394,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,28.0,6.0,1.8583912533226545,2.1292069832986895,1.9459327913546123,0.09230234147323257,0.270815729976035,61.44987612400356,28.179555996781477,19.823950482342926,116.35681741320178,6.0,1.0,2,Octahedron
mp-2715909,Na7Mg2Al2P5SO24,1.4872293899981326,0.642273819262394,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,29.0,6.0,1.8706606653397935,1.995122657867364,1.9341521583143166,0.05440411664802259,0.12446199252757051,105.8479941898598,32.404894882230664,82.72444659179942,170.85744715523245,6.0,1.0,3,Octahedron
mp-2715909,Na7Mg2Al2P5SO24,1.4872293899981326,0.642273819262394,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,30.0,6.0,1.8449425731492304,2.1501268864549163,1.9490337766034118,0.10720494883053545,0.30518431330568596,105.48465421245824,31.970576147839157,81.22545568369384,170.736157434562,6.0,1.0,4,Octahedron
mp-2715909,Na7Mg2Al2P5SO24,1.4872293899981326,0.642273819262394,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,31.0,6.0,1.7944961733635518,2.187360871447622,1.9312853487839463,0.1235928107427952,0.3928646980840702,48.083548324733506,24.03335012289274,7.610914968642548,86.90788550761172,6.0,1.0,5,Octahedron
mp-2715909,Na7Mg2Al2P5SO24,1.4872293899981326,0.642273819262394,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,32.0,6.0,1.8248374075004952,2.0830456476652293,1.922936168667566,0.09409127584172126,0.2582082401647341,105.5745696324873,32.06398140251477,81.04433334936049,171.06142330489112,6.0,1.0,6,Octahedron
mp-2715921,Na3TaAl3P5SO24,1.6724074112090523,0.3466248860129346,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,12.0,6.0,1.8825399535642697,1.9440933619968084,1.9184751452348259,0.019494284135241104,0.06155340843253865,60.277201831545554,26.70058294328903,20.347187790232603,113.08391875308662,6.0,1.0,1,Octahedron
mp-2715921,Na3TaAl3P5SO24,1.6724074112090523,0.3466248860129346,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,13.0,6.0,1.8729389059984523,1.929653468882254,1.9085481963390567,0.020985088234388567,0.05671456288380172,60.4164939848463,26.77923224878172,20.77193581196857,110.62575781539823,6.0,1.0,2,Octahedron
mp-2715921,Na3TaAl3P5SO24,1.6724074112090523,0.3466248860129346,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,14.0,6.0,1.8501868852816084,2.0423322996524593,1.9020762708536498,0.06690647972751106,0.19214541437085098,37.700778814623476,14.800061550813563,15.462129923793094,62.791445038126724,6.0,1.0,3,Octahedron
mp-2715921,Na3TaAl3P5SO24,1.6724074112090523,0.3466248860129346,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,15.0,6.0,1.8621358001838872,1.9457056024189678,1.9105901851383205,0.028201951646117936,0.08356980223508059,35.59584401237495,13.610647062934778,15.259264180220923,57.41090125993057,6.0,1.0,4,Octahedron
mp-2715921,Na3TaAl3P5SO24,1.6724074112090523,0.3466248860129346,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,16.0,6.0,1.8481935520795174,1.9920896820515706,1.9143423513916957,0.048197584990217056,0.14389612997205314,106.49566831257467,33.39818055818159,84.44662325341724,175.5118369661149,6.0,1.0,5,Octahedron
mp-2715921,Na3TaAl3P5SO24,1.6724074112090523,0.3466248860129346,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,17.0,6.0,1.8468266072681265,2.0556782247330307,1.9300899373039309,0.08634704689157771,0.20885161746490422,106.00128825787728,32.651486944523064,82.2206718262286,172.98988979898917,6.0,1.0,6,Octahedron
mp-2715921,Na3TaAl3P5SO24,1.6724074112090523,0.3466248860129346,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,18.0,6.0,1.8737715984039078,1.9738589650486489,1.9136782803109647,0.03917963480691087,0.10008736664474105,48.859257220407876,24.47605860669662,7.5521082846878285,85.00940045085616,6.0,1.0,7,Octahedron
mp-2715921,Na3TaAl3P5SO24,1.6724074112090523,0.3466248860129346,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,19.0,6.0,1.8291427285223347,2.0954722317524888,1.9289472422389597,0.08123984339743198,0.26632950323015403,105.88424280039355,32.525517352504444,81.2178976433515,173.91294357029767,6.0,1.0,8,Octahedron
mp-2715921,Na3TaAl3P5SO24,1.6724074112090523,0.3466248860129346,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,20.0,6.0,1.847668870588083,2.04094197940895,1.9218315653229734,0.07930478974894094,0.193273108820867,106.424914510342,33.27743313994934,83.45492490360793,175.17903489099655,6.0,1.0,9,Octahedron
mp-2715959,Na3Ti2Al2P5SO24,1.6980997122511805,0.3087706803890256,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,15.0,6.0,1.8485474138537956,1.9770906042731107,1.91486414850955,0.0422448101756657,0.12854319041931506,35.75339160246992,13.650316862461953,15.26104421368259,57.62184119962149,6.0,1.0,1,Octahedron
mp-2715959,Na3Ti2Al2P5SO24,1.6980997122511805,0.3087706803890256,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,16.0,6.0,1.8581445896682098,1.9802720846522275,1.919456450310933,0.04268188267939813,0.12212749498401765,60.84980980098034,27.145282270977475,20.277499895620885,113.32204297488278,6.0,1.0,2,Octahedron
mp-2715959,Na3Ti2Al2P5SO24,1.6980997122511805,0.3087706803890256,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,17.0,6.0,1.838457269087459,1.9671577538024303,1.913017959477135,0.04551209596491366,0.1287004847149713,49.11620381441932,24.6129535837283,7.521003481998779,86.26822104098889,6.0,1.0,3,Octahedron
mp-2715959,Na3Ti2Al2P5SO24,1.6980997122511805,0.3087706803890256,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,18.0,6.0,1.8354885959955327,1.9693160498140316,1.912879757490816,0.045458811119572215,0.13382745381849892,106.39144457646472,33.23057284302905,83.45799203679482,175.06314554525883,6.0,1.0,4,Octahedron
mp-2715959,Na3Ti2Al2P5SO24,1.6980997122511805,0.3087706803890256,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,19.0,6.0,1.8508354211175593,2.004189714194898,1.9169265966604232,0.05066589029121372,0.15335429307733883,106.64218077569693,33.58337533598525,84.7076709560071,173.947792105728,6.0,1.0,5,Octahedron
mp-2715959,Na3Ti2Al2P5SO24,1.6980997122511805,0.3087706803890256,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,20.0,6.0,1.8252419380850098,1.9717632700623007,1.9138217894607157,0.04982453451502061,0.1465213319772909,106.41622672265542,33.28326442284512,83.42050744978188,175.70842214558894,6.0,1.0,6,Octahedron
mp-2715989,Na3Zr2Al2P5SO24,1.6824587107446487,0.3482228964098988,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,15.0,6.0,1.8772445197360959,1.9859548662278288,1.9421744137882584,0.03765031373194565,0.10871034649173295,35.80911732950957,13.721181470063636,15.221476013194277,58.001438199899084,6.0,1.0,1,Octahedron
mp-2715989,Na3Zr2Al2P5SO24,1.6824587107446487,0.3482228964098988,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,16.0,6.0,1.878023428644517,2.053461282154867,1.9455935841338443,0.05765514301292694,0.17543785351035002,61.771193521435066,27.85009321210149,19.93940652778273,117.04758664762812,6.0,1.0,2,Octahedron
mp-2715989,Na3Zr2Al2P5SO24,1.6824587107446487,0.3482228964098988,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,17.0,6.0,1.828656981456514,1.969002742791439,1.9077262876349277,0.05044437272076992,0.14034576133492505,49.484965169410195,24.94075348865241,7.210574111203704,87.36529246831743,6.0,1.0,3,Octahedron
mp-2715989,Na3Zr2Al2P5SO24,1.6824587107446487,0.3482228964098988,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,18.0,6.0,1.8282190922169717,1.9745501471647902,1.9068997439434954,0.051914945907205565,0.1463310549478185,106.7715178872892,33.84733784261678,83.89561098045155,177.38307763734107,6.0,1.0,4,Octahedron
mp-2715989,Na3Zr2Al2P5SO24,1.6824587107446487,0.3482228964098988,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,19.0,6.0,1.8572053825295358,2.044670046538919,1.9317786538875075,0.06227946749513951,0.1874646640093831,106.86783098533576,33.979814341352665,83.72797789545913,175.15059648483114,6.0,1.0,5,Octahedron
mp-2715989,Na3Zr2Al2P5SO24,1.6824587107446487,0.3482228964098988,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,20.0,6.0,1.8335465639378357,2.005463507291652,1.92933969306854,0.057399376468127004,0.17191694335381635,106.7545706385622,33.8781574557086,83.12802610175308,178.0873154967295,6.0,1.0,6,Octahedron
mp-2716034,Na5Al2SiSn2P5O24,1.571919221597603,0.5291537866117967,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,15.0,6.0,1.8452707985299033,2.032686141393877,1.9214279757206665,0.06178329153265586,0.18741534286397377,61.10949452103307,27.3226991996795,19.63876491077221,114.2847621873935,6.0,1.0,1,Octahedron
mp-2716034,Na5Al2SiSn2P5O24,1.571919221597603,0.5291537866117967,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,16.0,6.0,1.889444898637032,2.0657115726899478,1.956650543650097,0.07584842757698204,0.17626667405291574,60.016571131088845,27.053611797943137,20.156507786950637,111.03943934241278,6.0,1.0,2,Octahedron
mp-2716034,Na5Al2SiSn2P5O24,1.571919221597603,0.5291537866117967,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,17.0,6.0,1.8540890831669687,1.9922707184567428,1.9430480570401707,0.048080462897572375,0.138181635289774,49.858161673759845,25.003399153384517,7.54746435842533,87.53985106892806,6.0,1.0,3,Octahedron
mp-2716034,Na5Al2SiSn2P5O24,1.571919221597603,0.5291537866117967,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,18.0,6.0,1.8134179612709311,2.088518271052574,1.9466563711895841,0.09518818682432895,0.2751003097816427,105.82683791276317,32.44537815825133,81.56346396717221,172.9875404882801,6.0,1.0,4,Octahedron
mp-2716034,Na5Al2SiSn2P5O24,1.571919221597603,0.5291537866117967,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,19.0,6.0,1.866692798044981,2.025639773794754,1.95492553818947,0.06252047641624274,0.158946975749773,106.35894756203736,33.18410312699398,82.98854057079976,174.1668711266366,6.0,1.0,5,Octahedron
mp-2716034,Na5Al2SiSn2P5O24,1.571919221597603,0.5291537866117967,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,20.0,6.0,1.888867731548943,1.9686270502085432,1.9279026584697627,0.025310718408672845,0.07975931865960018,106.05589649228249,32.70614932449849,83.25989795808384,171.27265536585102,6.0,1.0,6,Octahedron
mp-2716044,Na5Ti2Al2SiP5O24,1.5922242672049909,0.4777626256291857,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,21.0,6.0,1.8474941797442703,2.0307676769784355,1.921064907449585,0.06214013884620076,0.1832734972341652,60.98980787649934,27.05995368592269,19.977712013751255,112.93117205804428,6.0,1.0,1,Octahedron
mp-2716044,Na5Ti2Al2SiP5O24,1.5922242672049909,0.4777626256291857,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,22.0,6.0,1.8836943131566943,2.021493581052738,1.9343508974995292,0.06170916114781394,0.13779926789604358,59.831006514847424,27.234937407449262,19.978336947347383,111.54958878660605,6.0,1.0,2,Octahedron
mp-2716044,Na5Ti2Al2SiP5O24,1.5922242672049909,0.4777626256291857,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,23.0,6.0,1.838239442632851,1.9558957848371858,1.9270665126595743,0.0406689184698341,0.11765634220433485,49.65591996008649,24.873284225443825,7.617608039845234,86.7242477726045,6.0,1.0,3,Octahedron
mp-2716044,Na5Ti2Al2SiP5O24,1.5922242672049909,0.4777626256291857,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,24.0,6.0,1.8223987694477755,2.0675799787009335,1.927299377480488,0.08338936425242824,0.245181209253158,105.84525156489796,32.481278544911014,82.17131224073272,173.5950691305036,6.0,1.0,4,Octahedron
mp-2716044,Na5Ti2Al2SiP5O24,1.5922242672049909,0.4777626256291857,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,25.0,6.0,1.8519506960977705,1.9968024336693098,1.9311766842495226,0.0561640204246143,0.14485173757153924,106.2928685987994,33.084943620852506,83.24112685795374,173.43886453273132,6.0,1.0,5,Octahedron
mp-2716044,Na5Ti2Al2SiP5O24,1.5922242672049909,0.4777626256291857,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,26.0,6.0,1.8598018686193334,1.9584220523841596,1.9159621937549938,0.0348935508350209,0.09862018376482617,105.94390109307692,32.56593596174783,83.35939456291517,170.99896229921458,6.0,1.0,6,Octahedron
mp-2716162,NaTa2Al2P5SO24,1.7126074671045166,0.2877338811267127,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,9.0,6.0,1.845232943306125,1.9968200656140107,1.9110841158545995,0.05625112801620043,0.15158712230788574,61.01222871324288,27.1859517159072,20.231732374187334,114.2361997607255,6.0,1.0,1,Octahedron
mp-2716162,NaTa2Al2P5SO24,1.7126074671045166,0.2877338811267127,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,10.0,6.0,1.8618692664944811,2.0470198242553677,1.923362871220642,0.0623909903761333,0.1851505577608865,61.898148451507446,27.025949701880663,20.778166269167308,114.73850917906569,6.0,1.0,2,Octahedron
mp-2716162,NaTa2Al2P5SO24,1.7126074671045166,0.2877338811267127,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,11.0,6.0,1.8126215961527155,1.9652778210922328,1.9049161125150904,0.04763830892969395,0.15265622493951736,106.9912324548316,34.19699676998358,85.33169321351848,177.96395992889822,6.0,1.0,3,Octahedron
mp-2716162,NaTa2Al2P5SO24,1.7126074671045166,0.2877338811267127,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,12.0,6.0,1.8810424410872721,1.9432826599475803,1.9131360224953582,0.027166546992221603,0.06224021886030817,48.60419524447823,24.379869717960265,7.463769876636509,83.85728616647587,6.0,1.0,4,Octahedron
mp-2716162,NaTa2Al2P5SO24,1.7126074671045166,0.2877338811267127,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,13.0,6.0,1.8295652860571687,2.001993643348716,1.9241985547788925,0.05900140160097685,0.17242835729154748,107.0106823099557,34.28247717670514,84.85546462629618,179.18977655014683,6.0,1.0,5,Octahedron
mp-2716162,NaTa2Al2P5SO24,1.7126074671045166,0.2877338811267127,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,14.0,6.0,1.8591794648848992,2.0615074011862644,1.9200909405494755,0.0663293167033462,0.20232793630136525,106.61629626094093,33.56728689275498,84.55791162296822,176.34742665595638,6.0,1.0,6,Octahedron
mp-2716202,NaNb2Al2P5SO24,1.711833882861519,0.2817023061287566,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,9.0,6.0,1.8476485169839787,1.9965952313526156,1.906256292117227,0.05868056538531149,0.14894671436863693,61.02285317784924,27.27865930798445,19.99314483299707,114.4680762021127,6.0,1.0,1,Octahedron
mp-2716202,NaNb2Al2P5SO24,1.711833882861519,0.2817023061287566,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,10.0,6.0,1.854587539261129,2.0403452964718274,1.9178463888788084,0.062021108452601496,0.18575775721069832,61.770266845905255,26.974166419418427,20.619769405291215,114.13627584798208,6.0,1.0,2,Octahedron
mp-2716202,NaNb2Al2P5SO24,1.711833882861519,0.2817023061287566,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,11.0,6.0,1.8140564552907523,1.9528482206682751,1.9003139733339658,0.043345915562634396,0.1387917653775228,107.05746957585818,34.297005644743834,85.75626751916725,177.99516862008767,6.0,1.0,3,Octahedron
mp-2716202,NaNb2Al2P5SO24,1.711833882861519,0.2817023061287566,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,12.0,6.0,1.8738678419371255,1.9347123592315298,1.9065538344263626,0.026181124885394473,0.06084451729440432,48.660212943643536,24.420327947103214,7.430915888980608,83.98450987662923,6.0,1.0,4,Octahedron
mp-2716202,NaNb2Al2P5SO24,1.711833882861519,0.2817023061287566,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,13.0,6.0,1.8297150427011275,1.9955437019822733,1.9191882143102754,0.05624348422792831,0.16582865928114576,107.06911263318327,34.36961598374229,84.98507326820429,179.0747403135789,6.0,1.0,5,Octahedron
mp-2716202,NaNb2Al2P5SO24,1.711833882861519,0.2817023061287566,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,14.0,6.0,1.8567461756998942,2.053321396724332,1.9163804866568352,0.0643847814739711,0.1965752210244378,106.74154810274545,33.76151955249561,84.75201978367761,176.6803726509855,6.0,1.0,6,Octahedron
mp-2716297,NaHf2Al2P3(SO8)3,1.672493893582957,0.3472497348739667,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,9.0,6.0,1.85082353261509,1.9587254986514886,1.9011144328707843,0.04269602619527325,0.10790196603639868,107.12601522990073,34.413787837493246,86.21081114763865,177.702963805773,6.0,1.0,1,Octahedron
mp-2716297,NaHf2Al2P3(SO8)3,1.672493893582957,0.3472497348739667,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,10.0,6.0,1.801184711935318,2.0777040511007736,1.9116345840483409,0.09612784192417355,0.2765193391654557,106.03699032040238,32.71149645851553,81.75274286368374,172.131742491767,6.0,1.0,2,Octahedron
mp-2716297,NaHf2Al2P3(SO8)3,1.672493893582957,0.3472497348739667,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,11.0,6.0,1.7907009293806189,2.1122201494842727,1.932976693713188,0.10949236962569878,0.32151922010365386,46.91856666827079,23.57081502245316,7.220193509098912,83.72429798172004,6.0,1.0,3,Octahedron
mp-2716297,NaHf2Al2P3(SO8)3,1.672493893582957,0.3472497348739667,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,12.0,6.0,1.8331655052967977,2.0200470994520927,1.9171497264534703,0.06426831657432328,0.18688159415529504,107.07389746861426,34.39551527340017,84.39155065531205,178.03926209420302,6.0,1.0,4,Octahedron
mp-2716297,NaHf2Al2P3(SO8)3,1.672493893582957,0.3472497348739667,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,13.0,6.0,1.8719966078287738,2.0378881242593923,1.9318195493592745,0.061032471887025826,0.1658915164306185,106.42435403459253,33.08900440027935,83.93625002531937,172.76125308420782,6.0,1.0,5,Octahedron
mp-2716297,NaHf2Al2P3(SO8)3,1.672493893582957,0.3472497348739667,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,14.0,6.0,1.8287440038234668,2.0981323236121803,1.9331482456719191,0.09695203078186779,0.26938831978871347,106.5962909849948,33.49725413432478,82.99989605179134,177.99005192823392,6.0,1.0,6,Octahedron
mp-2716322,NaAl2Sn2P3(SO8)3,1.6762031030027675,0.3380404015229197,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True,3.0,6.0,1.8303059802989432,1.9834794546550187,1.9065486974555332,0.058455332188447985,0.15317347435607553,107.00492257606298,34.211754328879216,86.15527040089057,177.43177200427635,6.0,1.0,1,Octahedron
