material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Se_wyckoff,num_Se_chemenvs,CN,element,charge_range,is_single_charge
mp-10798,HgSeO3,1.6353743414191382,-0.2875751577940093,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1095437,LuSeO3F,1.8411443345374372,0.3939160756418595,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2e,1,3.0,Se,0.0,True
mp-1101793,YSeO3F,1.8176852499191487,0.3831940840163271,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2e,1,3.0,Se,0.0,True
mp-1102514,ScSeO3F,1.842474619769887,0.3846633915752268,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True
mp-1102846,H2SeO3,1.529209979394536,-0.6981406583520526,[3.0],4.0,4.0,4.0,Triangular non-coplanar,1a,1,3.0,Se,0.0,True
mp-1104157,Cu2Ag(SeO5)2,1.915203822857744,0.5735275913446015,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True
mp-1105005,Ni3Se4(ClO5)2,1.7975023338522782,0.271993498818684,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True
mp-1105151,Co3Se4(ClO5)2,1.8305208519054292,0.299530527149378,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8j,1,3.0,Se,0.0,True
mp-1106073,BiH(SeO3)2,1.8203839393986496,0.2796737852510593,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2a,1,3.0,Se,0.0,True
mp-1173735,NaCo2H3(SeO5)2,1.8115252656542955,0.3170950569456585,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True
mp-1178328,Fe2H6(SeO4)3,1.7423444521186486,0.0065681813597284,[3.0],4.0,4.0,4.0,Triangular non-coplanar,6b,1,3.0,Se,0.0,True
mp-1179820,Rb2TeH6SeO10,1.6550497128920831,-0.0619463879455692,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1179858,Rb2UH4(SeO6)2,1.7610151649459085,0.2062459907364615,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,Se,0.0,True
mp-1179933,PrSe4O11,1.738596709970854,0.0367969572225582,"[3.0, 4.0]",4.5,4.5,4.5,"Tetrahedron, Triangular non-coplanar",4e,2,3.0,Se,0.0,True
mp-1179933,PrSe4O11,1.738596709970854,0.0367969572225582,"[3.0, 4.0]",4.5,4.5,4.5,"Tetrahedron, Triangular non-coplanar",4e,2,4.0,Se,0.0,True
mp-1180593,KH3(SeO3)2,1.5563544153326767,-0.6751186878013059,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1181702,Cs3H(SeO4)2,2.486719597429628,1.9788832035925872,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,Se,0.0,True
mp-1181715,NiH10(SeO5)2,1.6555769106125011,-0.3048991588651472,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True
mp-1181790,CoH4SeO5,1.5878596508962888,-0.5295637916651118,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1182406,CrHSe3O8,1.8406777918471124,0.3295912176779019,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1183876,CdHg2SeO6,1.7301037071755374,0.1235404815311668,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True
mp-1189942,Li2H2SeO5,1.6841068093167897,0.0276474368774607,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True
mp-1189952,Na2NiH4(SeO5)2,1.7252222510308115,0.1153520948711201,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True
mp-1190160,K2Se2O7,1.808984031774788,0.3570952184199621,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Se,0.0,True
mp-1190405,CaSeO4,1.855803045961912,0.4491767342522338,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1190417,YV(SeO4)2,1.7304079987640129,-0.0620097482210633,[3.0],4.0,4.0,4.0,no_data,no_data,1,3.0,Se,0.0,True
mp-1190423,Na2Se2O7,1.8055047959545016,0.3518080920422267,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True
mp-1190442,FeSeO3F,1.8609034144456855,0.4062382890172761,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1190450,NaNbSe2O7,1.9084121014570103,0.5826748806902126,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4b,1,3.0,Se,0.0,True
mp-1190543,Rb2Se2O7,1.8130848159258757,0.3641269181640209,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Se,0.0,True
mp-1191502,VIn(SeO4)2,1.7905794525213203,0.1464065262581603,[3.0],4.0,4.0,4.0,Triangular non-coplanar,"1b, 1a",1,3.0,Se,0.0,True
mp-1192298,MnMoH2SeO7,1.8256660154764777,0.292328022020442,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True
mp-1192446,Pb2SeN2O9,1.6676887466781545,-0.1734592136869286,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2a,1,3.0,Se,0.0,True
mp-1192566,VPb2Se2ClO8,1.8060604636080833,0.2150536747733139,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2a,1,3.0,Se,0.0,True
mp-1192612,RbZn2HSe2O7,1.7239257526128433,-0.0221908169016433,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True
mp-1192640,Na2Nb4Se4O19,1.7347485892441337,-0.0120945946755093,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True
mp-1192658,Bi2Te2SeO10,1.6835723046329236,0.0064823101226993,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,Se,0.0,True
mp-1192732,Cs3H(SeO4)2,2.2733739443175365,1.4532090667108035,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Se,0.0,True
mp-1192992,InH4CSeO7,1.794132869001159,0.2183853983051164,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True
mp-1193210,Pb3Se2(IO3)2,2.142831988295798,1.3778313265517834,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True
mp-1193369,TiPb2Se2ClO7F,1.8481384842612405,0.3785170918716291,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2a,1,3.0,Se,0.0,True
mp-1193439,Sr2CuSe2(ClO3)2,2.4495855246320266,2.4745202048049584,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1193551,SrCu2Se2(ClO3)2,1.817949983346142,0.2206940071249779,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2a,1,3.0,Se,0.0,True
mp-1193554,Bi2Se3O10,1.6988624938809724,-0.0650529901774301,"[3.0, 4.0]",3.33,3.33,3.33,"Tetrahedron, Triangular non-coplanar","4f, 2e",2,3.0,Se,0.0,True
mp-1193554,Bi2Se3O10,1.6988624938809724,-0.0650529901774301,"[3.0, 4.0]",3.33,3.33,3.33,"Tetrahedron, Triangular non-coplanar","4f, 2e",2,4.0,Se,0.0,True
mp-1193560,NbPb2Se2ClO8,1.8072877499996485,0.2307060923473113,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2a,1,3.0,Se,0.0,True
mp-1193700,Na3H5(SeO4)4,1.8353407426034525,0.3795754013816589,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True
mp-1193833,Cu2PbSe2(ClO3)2,1.6269125344005049,-0.336013240738524,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True
mp-1194096,Sr2Ni(SeO3)3,1.889738758608848,0.5540042099473217,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True
mp-1194398,GaHSeO4,1.9041571910343509,0.6208214124126903,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True
mp-1194403,PdPb2Se2(ClO3)2,1.8313753230587668,0.3929830984245749,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1194412,Pb3Se2(BrO3)2,2.1961189598899793,1.5730443526956737,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True
mp-1194518,V2Se2O9,1.7033402220209737,-0.0541480293609055,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1194553,Hg5(SeO4)2,1.7103095227110852,-0.034039042820853,"[3.0, 4.0]",4.0,4.0,4.0,"Tetrahedron, Triangular non-coplanar",4f,2,3.0,Se,0.0,True
mp-1194553,Hg5(SeO4)2,1.7103095227110852,-0.034039042820853,"[3.0, 4.0]",4.0,4.0,4.0,"Tetrahedron, Triangular non-coplanar",4f,2,4.0,Se,0.0,True
mp-1194561,NaSc(SeO3)2,1.77038718028865,0.1577205444609755,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True
mp-1194569,KY(SeO3)2,1.77106709822391,0.1600864340013074,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True
mp-1194584,Hg3Te2SeO10,1.6738361787932898,-0.034123528603706,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True
mp-1194590,B2Se3O10,1.7281356750552628,0.0239862388786458,"[3.0, 4.0]",4.67,4.67,4.67,"Tetrahedron, Triangular non-coplanar",4e,2,3.0,Se,0.0,True
mp-1194590,B2Se3O10,1.7281356750552628,0.0239862388786458,"[3.0, 4.0]",4.67,4.67,4.67,"Tetrahedron, Triangular non-coplanar",4e,2,4.0,Se,0.0,True
mp-1194625,Rb2Mo3Se3O16,1.7878713832557842,0.172665486243852,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1194629,CsSc(SeO3)2,1.713754677849062,-0.0523947002913428,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True
mp-1194712,Pr5Si2Se3O17F,1.8159495170403233,0.29191810611123,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True
mp-1194726,Li2Se2O7,1.838233200188687,0.3801764863032829,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,Se,0.0,True
mp-1194797,Na4H6Se2O11,1.7155214785720214,0.0932348019739803,[4.0],6.0,6.0,6.0,Tetrahedron,4b,1,4.0,Se,0.0,True
mp-1194798,Sc2Se3O10,1.6464089829695374,-0.1785846905078041,"[3.0, 4.0]",4.67,4.67,4.67,"Tetrahedron, Triangular non-coplanar",4e,2,3.0,Se,0.0,True
mp-1194798,Sc2Se3O10,1.6464089829695374,-0.1785846905078041,"[3.0, 4.0]",4.67,4.67,4.67,"Tetrahedron, Triangular non-coplanar",4e,2,4.0,Se,0.0,True
mp-1194904,CuHg(SeO3)2,1.7472631189450394,0.014090172050267,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1195170,Ni5H2Se6(ClO4)4,1.8132256773218016,0.2989716446286425,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True
mp-1195181,Co4Se3Cl2O9,1.8506398130181971,0.3632369369931458,[3.0],4.0,4.0,4.0,Triangular non-coplanar,"8d, 4c",1,3.0,Se,0.0,True
mp-1195199,VPbSeO5F,1.899263221746112,0.5332681187304923,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8c,1,3.0,Se,0.0,True
mp-1195240,BaV2H2Se2O11,2.0147209775482375,0.942310785493366,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1195246,Sc2Te(SeO5)2,1.6368052216619138,-0.1782576492163116,"[3.0, 4.0]",5.0,5.0,5.0,"Tetrahedron, Triangular non-coplanar",4e,2,3.0,Se,0.0,True
mp-1195246,Sc2Te(SeO5)2,1.6368052216619138,-0.1782576492163116,"[3.0, 4.0]",5.0,5.0,5.0,"Tetrahedron, Triangular non-coplanar",4e,2,4.0,Se,0.0,True
mp-1195277,Na2Mo2Se2O11,1.863128071940448,0.4270216178906222,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True
mp-1195373,Th(Se2O5)2,1.8598244472571124,0.4027987173020664,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8c,1,3.0,Se,0.0,True
mp-1195419,NaMg2HSe2O7,1.848378166082664,0.4013484265181055,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True
mp-1195500,RbY(SeO3)2,1.8090097162948415,0.2847686061470609,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True
mp-1195570,Th(SeO3)2,1.8128945544283444,0.3442476663329502,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4a,1,3.0,Se,0.0,True
mp-1195606,K2Zn3(SeO3)4,1.7921561633466758,0.1956551415362922,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True
mp-1195655,CdCu(SeO3)2,1.8159396357874769,0.25999085904524,[3.0],4.0,4.0,4.0,no_data,no_data,1,3.0,Se,0.0,True
mp-1195659,Th(SeO3)2,1.8327091774704245,0.4090244028413327,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1195788,K2Mo2Se2O11,2.1857853985336524,1.5650367378333758,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8d,1,3.0,Se,0.0,True
mp-1195841,VPb2Se3O10,1.7911472809530236,0.1731936801965456,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1195934,Na2Zn3H4(Se2O7)2,1.8438271677958935,0.3807903232457316,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True
mp-1195946,Cu7Se2(Cl3O4)2,1.8679910071083512,0.4168630061238808,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1195973,NdH5(SeO4)2,1.742753913725447,0.0085978363392914,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4a,1,3.0,Se,0.0,True
mp-1196063,Ga2Se2O7,1.8246200927521632,0.3767293385465634,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8e,1,3.0,Se,0.0,True
mp-1196410,NaCu5Se2Cl3O8,1.9367865903761103,0.6651159751107115,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True
mp-1196487,RbUH2SeO7F,1.7492597809936974,0.1780053772688944,[4.0],6.0,6.0,6.0,Tetrahedron,8d,1,4.0,Se,0.0,True
mp-1196510,KVH2SeO7,1.7536928008840842,0.178906270680603,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1196566,Tl2TeH6SeO10,1.64757481710677,-0.0903202749171322,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1196625,K2CoH12(SeO7)2,1.6504671827142343,-0.0708729446169569,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1196748,LiMn3H6(SeO3)8,1.7227829360050797,-0.0752499779485803,[3.0],4.0,4.0,4.0,Triangular non-coplanar,"6f, 2c",1,3.0,Se,0.0,True
mp-1196979,MoPbSeO6,1.7745130834840523,0.1031884452122628,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True
mp-1197024,FeBi(SeO3)3,1.8036566187274716,0.2359553814831524,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4a,1,3.0,Se,0.0,True
mp-1197058,MgH4SeO5,1.6883588317302092,-0.1600569711797791,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1197205,K2ZnH12(SeO7)2,1.6491693598150117,-0.0770793030974242,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1197266,Nd7Se4Cl3O17,1.8780380361655933,0.4835093687652326,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True
mp-1197414,CaH4Se2O9,1.7597087548378827,0.2010303853668001,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1197584,CsH3(SeO4)2,2.0115352713952377,0.8028115612993478,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1197632,Sr2V3Se5O18,1.904543735701402,0.5614936663817233,[3.0],4.0,4.0,4.0,Triangular non-coplanar,"8d, 4c",1,3.0,Se,0.0,True
mp-1197665,MgTl2H12(SeO7)2,1.6736762988010625,-0.021175936771386,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1197713,K2H2Se(IO5)2,1.7072858329409666,0.0692134770903084,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,Se,0.0,True
mp-1197821,AlH14SeNO14,1.7367930599570571,0.1994385645199514,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True
mp-1198048,Li2Cu3(Se2O7)2,1.6521046563123545,-0.1813998917514339,"[3.0, 4.0]",5.0,5.0,5.0,"Tetrahedron, Triangular non-coplanar",4f,2,3.0,Se,0.0,True
mp-1198048,Li2Cu3(Se2O7)2,1.6521046563123545,-0.1813998917514339,"[3.0, 4.0]",5.0,5.0,5.0,"Tetrahedron, Triangular non-coplanar",4f,2,4.0,Se,0.0,True
mp-1198158,Tl2CoH12(SeO7)2,1.6364336293743442,-0.113416454408236,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1198239,Rb4Mo5H4Se2O23,1.7875821895413195,0.197280948011443,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2c,1,3.0,Se,0.0,True
mp-1198290,NaUH9(SeO6)2,1.791326205703005,0.1934742016884925,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1198324,Li2B8SeO15,2.0916735878818473,1.2261551603760972,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1198329,K2MgH12(SeO7)2,1.658439130410755,-0.0540445010789258,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1198362,Tl2NiH12(SeO7)2,1.6608234601687388,-0.0505988347619758,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1198390,Rb2MnH12(SeO7)2,1.6935602783624073,0.0314222772612007,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1198473,Na3U2H5(Se2O9)2,1.805214807141756,0.2565227734002123,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True
mp-1198509,GePb2(SeO3)4,1.9235623558030732,0.6111064072196648,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1198565,CuPb5Se4(ClO3)4,1.9468619515319747,0.7037934426847431,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True
mp-1198901,Cs2CuH8(SeO6)2,1.7001194727592028,0.0465775339190796,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1198930,LiGa(SeO3)2,1.8160369420204232,0.2807672162160705,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8e,1,3.0,Se,0.0,True
mp-1199265,Nb2Pb2Se4O15,1.8889778403796176,0.5324166035529925,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True
mp-1199324,Na2Cu3H8(SeO4)4,1.730915198967122,-0.0365856820777732,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1199860,V2Co2Se2O11,1.811917785100102,0.2107002312008579,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2e,1,3.0,Se,0.0,True
mp-1199880,RbVH6SeO9,1.7591072552161482,0.2033488362908556,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True
mp-1199914,MnSeO3,1.8027960478578469,0.3113272800082126,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1199958,Na3NpH2Se2O11,1.7240082413032691,0.1179200713256254,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True
mp-1200069,Cu2MoSeO7,1.7518960240401082,0.0030780513016645,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1200083,Rb4Mo5H4Se2O23,1.7845682128719662,0.1802202602960592,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2c,1,3.0,Se,0.0,True
mp-1200093,Cs2PH3SeO8,1.88574940688712,0.5072843025889348,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1200178,TbH5(SeO4)2,1.8193494378195136,0.2886937477624356,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4a,1,3.0,Se,0.0,True
mp-1200210,BaV2SeO8,1.9067028952573295,0.5684122251544076,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True
mp-1200408,SrMo2Se2O11,1.8143038718805151,0.2599352568924478,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True
mp-1200480,Nd2V2H2Se4O17,1.7857104410434474,0.1613967540604856,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True
mp-1200516,In2Cu3(SeO3)6,1.8294362275665008,0.3024845916163367,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1200593,KH3(SeO4)2,1.9551411693087288,0.6600484651252617,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1200987,CsGa(SeO3)2,1.708654119083527,-0.1004581278700353,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True
mp-12010,BaSeO4,1.6951136588436508,0.1056872240248281,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,Se,0.0,True
mp-1201071,MgH14SeO11,1.671638741472983,-0.0247450294855627,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,Se,0.0,True
mp-1201155,Cu5Se4(ClO6)2,1.7536024301255615,0.0936554392310378,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1201159,Na2MnH4(SeO5)2,1.533366215951175,-0.3627040569538357,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1201201,Cs3B(SeO4)3,1.9584089016717532,0.7256939411553908,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1201217,CsVSeO5,1.7832224241915664,0.2247101134739015,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2a,1,3.0,Se,0.0,True
mp-1201376,ZnIn2(SeO3)4,1.830025967172634,0.3063052194559727,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1201497,Bi2Pd(SeO3)4,1.7908387743088003,0.1631811531459969,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1201509,Rb3B(SeO4)3,1.9878589438798648,0.7365903123400973,[4.0],6.0,6.0,6.0,Tetrahedron,"8f, 4d",1,4.0,Se,0.0,True
mp-1201552,Ga2Cu(SeO3)4,1.7874890660466114,0.1582906594897327,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1201718,K4Mo5H4Se2O23,1.7873928879189318,0.1928722487407286,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2c,1,3.0,Se,0.0,True
mp-1201786,KB3SeO7,2.0032991525725343,0.9027005656630712,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1201848,KVH6SeO9,1.7574582776828536,0.2000927941979261,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True
mp-1201893,NaNpH2SeO7,1.645395548399179,-0.0773898278933174,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Se,0.0,True
mp-1201947,UH4(SeO5)2,1.7305783531359862,0.0650467299373456,"[3.0, 4.0]",5.0,5.0,5.0,"Tetrahedron, Triangular non-coplanar",4e,2,3.0,Se,0.0,True
mp-1201947,UH4(SeO5)2,1.7305783531359862,0.0650467299373456,"[3.0, 4.0]",5.0,5.0,5.0,"Tetrahedron, Triangular non-coplanar",4e,2,4.0,Se,0.0,True
mp-1202063,K2NiH12(SeO7)2,1.647485147668884,-0.0793702641389161,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
mp-1202200,ScV(SeO4)2,1.8509921501757307,0.3919799765756416,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1202295,CoH10SeO9,1.6816368757959197,0.002776829033879,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True
mp-1202355,CsCrH24(SeO10)2,1.674479624370114,-0.011113463607737,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True
mp-1202364,MnSeO3,1.8079899306091625,0.3211604940518339,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1202375,NaB3SeO7,2.0101179917263448,0.9159547201096472,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True
mp-1202434,KNb3(SeO6)2,1.7150369062082913,-0.0703057962286485,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8e,1,3.0,Se,0.0,True
mp-1202658,ThV2SeO9,1.8766456505703355,0.4497154688796375,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4d,1,3.0,Se,0.0,True
mp-1202675,NdH3(SeO4)3,1.7727239316149237,0.2970369273315392,[4.0],6.0,6.0,6.0,Tetrahedron,6h,1,4.0,Se,0.0,True
mp-1202879,NaGa(SeO3)2,1.797272443695124,0.2252174215329072,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True
mp-1202890,K2B2Se3O10,1.8019069306998712,0.2049778157249905,[3.0],4.0,4.0,4.0,Triangular non-coplanar,"8d, 4c",1,3.0,Se,0.0,True
mp-1202896,FeMoHSeO7,1.7945148832922044,0.1989592019483072,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True
mp-1203166,Er2Mo3H2Se2O17,1.779102459989969,0.1559600858822989,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2e,1,3.0,Se,0.0,True
mp-1203437,GdH(SeO4)2,1.8202029666032968,0.4183095422514697,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,Se,0.0,True
mp-1203506,Mg2H18Se2O17,1.6716845058117642,-0.0117964987335039,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True
